query_id,alumni_id,nim,prodi,angkatan,platform_target,query_text,query_type,created_at,scheduler_batch_id
Q-0014290,ALM-2020-04-058,202004058,Teknik Sipil,2020,LinkedIn,"""Reza Annisa Utami"" ""Engineer"" ""Malang""",career_context,2025-06-26,BATCH-2020-W33
Q-0014291,ALM-2020-04-059,202004059,Teknik Sipil,2020,Web Umum,"""Rendra Melati Utami"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-02-14,BATCH-2020-W22
Q-0014292,ALM-2020-04-059,202004059,Teknik Sipil,2020,Web Umum,"""Rendra Melati Utami"" ""Teknik Sipil"" ""UMM""",identity_major,2024-11-06,BATCH-2020-W22
Q-0014293,ALM-2020-04-059,202004059,Teknik Sipil,2020,Google Scholar,"""Rendra Melati Utami"" site:scholar.google.com",academic_profile,2026-07-08,BATCH-2020-W22
Q-0014294,ALM-2020-04-059,202004059,Teknik Sipil,2020,ORCID,"""Rendra Melati Utami"" ORCID",research_profile,2026-11-03,BATCH-2020-W22
Q-0014295,ALM-2020-04-059,202004059,Teknik Sipil,2020,LinkedIn,"""Rendra Melati Utami"" ""Engineer"" ""Malang""",career_context,2025-10-06,BATCH-2020-W22
Q-0014296,ALM-2020-04-060,202004060,Teknik Sipil,2020,Web Umum,"""Fitri Melati Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-10,BATCH-2020-W34
Q-0014297,ALM-2020-04-060,202004060,Teknik Sipil,2020,Web Umum,"""Fitri Melati Pratama"" ""Teknik Sipil"" ""UMM""",identity_major,2026-08-06,BATCH-2020-W34
Q-0014298,ALM-2020-04-060,202004060,Teknik Sipil,2020,Google Scholar,"""Fitri Melati Pratama"" site:scholar.google.com",academic_profile,2024-12-07,BATCH-2020-W34
Q-0014299,ALM-2020-04-060,202004060,Teknik Sipil,2020,ORCID,"""Fitri Melati Pratama"" ORCID",research_profile,2026-09-11,BATCH-2020-W34
Q-0014300,ALM-2020-04-060,202004060,Teknik Sipil,2020,LinkedIn,"""Fitri Melati Pratama"" ""Consultant"" ""Malang""",career_context,2025-04-20,BATCH-2020-W34
Q-0014301,ALM-2020-04-061,202004061,Teknik Sipil,2020,Web Umum,"""Arif Safira Ramadhan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-10-15,BATCH-2020-W23
Q-0014302,ALM-2020-04-061,202004061,Teknik Sipil,2020,Web Umum,"""Arif Safira Ramadhan"" ""Teknik Sipil"" ""UMM""",identity_major,2025-07-15,BATCH-2020-W23
Q-0014303,ALM-2020-04-061,202004061,Teknik Sipil,2020,Google Scholar,"""Arif Safira Ramadhan"" site:scholar.google.com",academic_profile,2024-05-03,BATCH-2020-W23
Q-0014304,ALM-2020-04-061,202004061,Teknik Sipil,2020,ORCID,"""Arif Safira Ramadhan"" ORCID",research_profile,2025-06-07,BATCH-2020-W23
Q-0014305,ALM-2020-04-061,202004061,Teknik Sipil,2020,LinkedIn,"""Arif Safira Ramadhan"" ""Software Engineer"" ""Malang""",career_context,2024-03-23,BATCH-2020-W23
Q-0014306,ALM-2020-04-062,202004062,Teknik Sipil,2020,Web Umum,"""Laila Fajar Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-14,BATCH-2020-W20
Q-0014307,ALM-2020-04-062,202004062,Teknik Sipil,2020,Web Umum,"""Laila Fajar Puspitasari"" ""Teknik Sipil"" ""UMM""",identity_major,2025-10-13,BATCH-2020-W20
Q-0014308,ALM-2020-04-062,202004062,Teknik Sipil,2020,Google Scholar,"""Laila Fajar Puspitasari"" site:scholar.google.com",academic_profile,2024-12-24,BATCH-2020-W20
Q-0014309,ALM-2020-04-062,202004062,Teknik Sipil,2020,ORCID,"""Laila Fajar Puspitasari"" ORCID",research_profile,2024-03-19,BATCH-2020-W20
Q-0014310,ALM-2020-04-062,202004062,Teknik Sipil,2020,LinkedIn,"""Laila Fajar Puspitasari"" ""Software Engineer"" ""Malang""",career_context,2025-04-05,BATCH-2020-W20
Q-0014311,ALM-2020-04-063,202004063,Teknik Sipil,2020,Web Umum,"""Dimas Dinda Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-10-06,BATCH-2020-W44
Q-0014312,ALM-2020-04-063,202004063,Teknik Sipil,2020,Web Umum,"""Dimas Dinda Pratama"" ""Teknik Sipil"" ""UMM""",identity_major,2026-09-04,BATCH-2020-W44
Q-0014313,ALM-2020-04-063,202004063,Teknik Sipil,2020,Google Scholar,"""Dimas Dinda Pratama"" site:scholar.google.com",academic_profile,2026-01-16,BATCH-2020-W44
Q-0014314,ALM-2020-04-063,202004063,Teknik Sipil,2020,ORCID,"""Dimas Dinda Pratama"" ORCID",research_profile,2026-09-21,BATCH-2020-W44
Q-0014315,ALM-2020-04-063,202004063,Teknik Sipil,2020,LinkedIn,"""Dimas Dinda Pratama"" ""Analyst"" ""Malang""",career_context,2026-07-07,BATCH-2020-W44
Q-0014316,ALM-2020-04-064,202004064,Teknik Sipil,2020,Web Umum,"""Bagas Rizky Ananda"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-03-20,BATCH-2020-W28
Q-0014317,ALM-2020-04-064,202004064,Teknik Sipil,2020,Web Umum,"""Bagas Rizky Ananda"" ""Teknik Sipil"" ""UMM""",identity_major,2025-11-01,BATCH-2020-W28
Q-0014318,ALM-2020-04-064,202004064,Teknik Sipil,2020,Google Scholar,"""Bagas Rizky Ananda"" site:scholar.google.com",academic_profile,2025-11-19,BATCH-2020-W28
Q-0014319,ALM-2020-04-064,202004064,Teknik Sipil,2020,ORCID,"""Bagas Rizky Ananda"" ORCID",research_profile,2025-10-17,BATCH-2020-W28
Q-0014320,ALM-2020-04-064,202004064,Teknik Sipil,2020,LinkedIn,"""Bagas Rizky Ananda"" ""Software Engineer"" ""Malang""",career_context,2025-12-25,BATCH-2020-W28
Q-0014321,ALM-2020-04-065,202004065,Teknik Sipil,2020,Web Umum,"""Syifa Rafi Nugroho"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-01-24,BATCH-2020-W45
Q-0014322,ALM-2020-04-065,202004065,Teknik Sipil,2020,Web Umum,"""Syifa Rafi Nugroho"" ""Teknik Sipil"" ""UMM""",identity_major,2024-08-19,BATCH-2020-W45
Q-0014323,ALM-2020-04-065,202004065,Teknik Sipil,2020,Google Scholar,"""Syifa Rafi Nugroho"" site:scholar.google.com",academic_profile,2026-03-21,BATCH-2020-W45
Q-0014324,ALM-2020-04-065,202004065,Teknik Sipil,2020,ORCID,"""Syifa Rafi Nugroho"" ORCID",research_profile,2026-05-15,BATCH-2020-W45
Q-0014325,ALM-2020-04-065,202004065,Teknik Sipil,2020,LinkedIn,"""Syifa Rafi Nugroho"" ""Software Engineer"" ""Malang""",career_context,2024-12-24,BATCH-2020-W45
Q-0014326,ALM-2020-04-066,202004066,Teknik Sipil,2020,Web Umum,"""Dewi Naufal Maulana"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-28,BATCH-2020-W25
Q-0014327,ALM-2020-04-066,202004066,Teknik Sipil,2020,Web Umum,"""Dewi Naufal Maulana"" ""Teknik Sipil"" ""UMM""",identity_major,2025-05-28,BATCH-2020-W25
Q-0014328,ALM-2020-04-066,202004066,Teknik Sipil,2020,Google Scholar,"""Dewi Naufal Maulana"" site:scholar.google.com",academic_profile,2025-06-10,BATCH-2020-W25
Q-0014329,ALM-2020-04-066,202004066,Teknik Sipil,2020,ORCID,"""Dewi Naufal Maulana"" ORCID",research_profile,2025-06-10,BATCH-2020-W25
Q-0014330,ALM-2020-04-066,202004066,Teknik Sipil,2020,LinkedIn,"""Dewi Naufal Maulana"" ""Analyst"" ""Malang""",career_context,2026-02-10,BATCH-2020-W25
Q-0014331,ALM-2020-04-067,202004067,Teknik Sipil,2020,Web Umum,"""Dimas Nisa Permata"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-12-15,BATCH-2020-W37
Q-0014332,ALM-2020-04-067,202004067,Teknik Sipil,2020,Web Umum,"""Dimas Nisa Permata"" ""Teknik Sipil"" ""UMM""",identity_major,2024-06-08,BATCH-2020-W37
Q-0014333,ALM-2020-04-067,202004067,Teknik Sipil,2020,Google Scholar,"""Dimas Nisa Permata"" site:scholar.google.com",academic_profile,2024-08-21,BATCH-2020-W37
Q-0014334,ALM-2020-04-067,202004067,Teknik Sipil,2020,ORCID,"""Dimas Nisa Permata"" ORCID",research_profile,2026-03-08,BATCH-2020-W37
Q-0014335,ALM-2020-04-067,202004067,Teknik Sipil,2020,LinkedIn,"""Dimas Nisa Permata"" ""Consultant"" ""Malang""",career_context,2026-06-06,BATCH-2020-W37
Q-0014336,ALM-2020-04-068,202004068,Teknik Sipil,2020,Web Umum,"""Andi Aisyah Nugroho"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-09-08,BATCH-2020-W11
Q-0014337,ALM-2020-04-068,202004068,Teknik Sipil,2020,Web Umum,"""Andi Aisyah Nugroho"" ""Teknik Sipil"" ""UMM""",identity_major,2026-08-17,BATCH-2020-W11
Q-0014338,ALM-2020-04-068,202004068,Teknik Sipil,2020,Google Scholar,"""Andi Aisyah Nugroho"" site:scholar.google.com",academic_profile,2026-11-24,BATCH-2020-W11
Q-0014339,ALM-2020-04-068,202004068,Teknik Sipil,2020,ORCID,"""Andi Aisyah Nugroho"" ORCID",research_profile,2025-07-24,BATCH-2020-W11
Q-0014340,ALM-2020-04-068,202004068,Teknik Sipil,2020,LinkedIn,"""Andi Aisyah Nugroho"" ""Consultant"" ""Malang""",career_context,2025-11-11,BATCH-2020-W11
Q-0014341,ALM-2020-04-069,202004069,Teknik Sipil,2020,Web Umum,"""Putri Hafiz Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-06-18,BATCH-2020-W05
Q-0014342,ALM-2020-04-069,202004069,Teknik Sipil,2020,Web Umum,"""Putri Hafiz Kusuma"" ""Teknik Sipil"" ""UMM""",identity_major,2026-06-11,BATCH-2020-W05
Q-0014343,ALM-2020-04-069,202004069,Teknik Sipil,2020,Google Scholar,"""Putri Hafiz Kusuma"" site:scholar.google.com",academic_profile,2026-06-12,BATCH-2020-W05
Q-0014344,ALM-2020-04-069,202004069,Teknik Sipil,2020,ORCID,"""Putri Hafiz Kusuma"" ORCID",research_profile,2026-11-20,BATCH-2020-W05
Q-0014345,ALM-2020-04-069,202004069,Teknik Sipil,2020,LinkedIn,"""Putri Hafiz Kusuma"" ""Engineer"" ""Malang""",career_context,2025-05-02,BATCH-2020-W05
Q-0014346,ALM-2020-04-070,202004070,Teknik Sipil,2020,Web Umum,"""Bagas Siti Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-09-14,BATCH-2020-W36
Q-0014347,ALM-2020-04-070,202004070,Teknik Sipil,2020,Web Umum,"""Bagas Siti Wibowo"" ""Teknik Sipil"" ""UMM""",identity_major,2026-08-16,BATCH-2020-W36
Q-0014348,ALM-2020-04-070,202004070,Teknik Sipil,2020,Google Scholar,"""Bagas Siti Wibowo"" site:scholar.google.com",academic_profile,2024-08-14,BATCH-2020-W36
Q-0014349,ALM-2020-04-070,202004070,Teknik Sipil,2020,ORCID,"""Bagas Siti Wibowo"" ORCID",research_profile,2024-05-24,BATCH-2020-W36
Q-0014350,ALM-2020-04-070,202004070,Teknik Sipil,2020,LinkedIn,"""Bagas Siti Wibowo"" ""Software Engineer"" ""Malang""",career_context,2024-06-22,BATCH-2020-W36
Q-0014351,ALM-2020-04-071,202004071,Teknik Sipil,2020,Web Umum,"""Rendra Ahmad Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-03-24,BATCH-2020-W40
Q-0014352,ALM-2020-04-071,202004071,Teknik Sipil,2020,Web Umum,"""Rendra Ahmad Pratama"" ""Teknik Sipil"" ""UMM""",identity_major,2025-02-07,BATCH-2020-W40
Q-0014353,ALM-2020-04-071,202004071,Teknik Sipil,2020,Google Scholar,"""Rendra Ahmad Pratama"" site:scholar.google.com",academic_profile,2025-09-20,BATCH-2020-W40
Q-0014354,ALM-2020-04-071,202004071,Teknik Sipil,2020,ORCID,"""Rendra Ahmad Pratama"" ORCID",research_profile,2025-06-17,BATCH-2020-W40
Q-0014355,ALM-2020-04-071,202004071,Teknik Sipil,2020,LinkedIn,"""Rendra Ahmad Pratama"" ""Consultant"" ""Malang""",career_context,2024-03-03,BATCH-2020-W40
Q-0014356,ALM-2020-04-072,202004072,Teknik Sipil,2020,Web Umum,"""Bagas Siti Sari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-12-18,BATCH-2020-W06
Q-0014357,ALM-2020-04-072,202004072,Teknik Sipil,2020,Web Umum,"""Bagas Siti Sari"" ""Teknik Sipil"" ""UMM""",identity_major,2024-04-15,BATCH-2020-W06
Q-0014358,ALM-2020-04-072,202004072,Teknik Sipil,2020,Google Scholar,"""Bagas Siti Sari"" site:scholar.google.com",academic_profile,2024-12-23,BATCH-2020-W06
Q-0014359,ALM-2020-04-072,202004072,Teknik Sipil,2020,ORCID,"""Bagas Siti Sari"" ORCID",research_profile,2026-01-05,BATCH-2020-W06
Q-0014360,ALM-2020-04-072,202004072,Teknik Sipil,2020,LinkedIn,"""Bagas Siti Sari"" ""Engineer"" ""Malang""",career_context,2026-02-19,BATCH-2020-W06
Q-0014361,ALM-2020-04-073,202004073,Teknik Sipil,2020,Web Umum,"""Syifa Rizka Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-04-20,BATCH-2020-W26
Q-0014362,ALM-2020-04-073,202004073,Teknik Sipil,2020,Web Umum,"""Syifa Rizka Saputra"" ""Teknik Sipil"" ""UMM""",identity_major,2024-10-08,BATCH-2020-W26
Q-0014363,ALM-2020-04-073,202004073,Teknik Sipil,2020,Google Scholar,"""Syifa Rizka Saputra"" site:scholar.google.com",academic_profile,2024-04-17,BATCH-2020-W26
Q-0014364,ALM-2020-04-073,202004073,Teknik Sipil,2020,ORCID,"""Syifa Rizka Saputra"" ORCID",research_profile,2024-02-27,BATCH-2020-W26
Q-0014365,ALM-2020-04-073,202004073,Teknik Sipil,2020,LinkedIn,"""Syifa Rizka Saputra"" ""Software Engineer"" ""Malang""",career_context,2024-08-22,BATCH-2020-W26
Q-0014366,ALM-2020-04-074,202004074,Teknik Sipil,2020,Web Umum,"""Aulia Laila Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-12-23,BATCH-2020-W22
Q-0014367,ALM-2020-04-074,202004074,Teknik Sipil,2020,Web Umum,"""Aulia Laila Wibowo"" ""Teknik Sipil"" ""UMM""",identity_major,2026-12-04,BATCH-2020-W22
Q-0014368,ALM-2020-04-074,202004074,Teknik Sipil,2020,Google Scholar,"""Aulia Laila Wibowo"" site:scholar.google.com",academic_profile,2025-04-12,BATCH-2020-W22
Q-0014369,ALM-2020-04-074,202004074,Teknik Sipil,2020,ORCID,"""Aulia Laila Wibowo"" ORCID",research_profile,2024-11-09,BATCH-2020-W22
Q-0014370,ALM-2020-04-074,202004074,Teknik Sipil,2020,LinkedIn,"""Aulia Laila Wibowo"" ""Engineer"" ""Malang""",career_context,2026-05-10,BATCH-2020-W22
Q-0014371,ALM-2020-04-075,202004075,Teknik Sipil,2020,Web Umum,"""Laila Syifa Kurniawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-11-01,BATCH-2020-W31
Q-0014372,ALM-2020-04-075,202004075,Teknik Sipil,2020,Web Umum,"""Laila Syifa Kurniawan"" ""Teknik Sipil"" ""UMM""",identity_major,2026-12-25,BATCH-2020-W31
Q-0014373,ALM-2020-04-075,202004075,Teknik Sipil,2020,Google Scholar,"""Laila Syifa Kurniawan"" site:scholar.google.com",academic_profile,2025-01-07,BATCH-2020-W31
Q-0014374,ALM-2020-04-075,202004075,Teknik Sipil,2020,ORCID,"""Laila Syifa Kurniawan"" ORCID",research_profile,2026-01-21,BATCH-2020-W31
Q-0014375,ALM-2020-04-075,202004075,Teknik Sipil,2020,LinkedIn,"""Laila Syifa Kurniawan"" ""Consultant"" ""Malang""",career_context,2026-11-24,BATCH-2020-W31
Q-0014376,ALM-2020-04-076,202004076,Teknik Sipil,2020,Web Umum,"""Rani Ahmad Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-08-20,BATCH-2020-W34
Q-0014377,ALM-2020-04-076,202004076,Teknik Sipil,2020,Web Umum,"""Rani Ahmad Saputra"" ""Teknik Sipil"" ""UMM""",identity_major,2024-10-11,BATCH-2020-W34
Q-0014378,ALM-2020-04-076,202004076,Teknik Sipil,2020,Google Scholar,"""Rani Ahmad Saputra"" site:scholar.google.com",academic_profile,2025-06-11,BATCH-2020-W34
Q-0014379,ALM-2020-04-076,202004076,Teknik Sipil,2020,ORCID,"""Rani Ahmad Saputra"" ORCID",research_profile,2026-05-02,BATCH-2020-W34
Q-0014380,ALM-2020-04-076,202004076,Teknik Sipil,2020,LinkedIn,"""Rani Ahmad Saputra"" ""Software Engineer"" ""Malang""",career_context,2024-06-12,BATCH-2020-W34
Q-0014381,ALM-2020-04-077,202004077,Teknik Sipil,2020,Web Umum,"""Rizky Rendra Setiawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-02,BATCH-2020-W09
Q-0014382,ALM-2020-04-077,202004077,Teknik Sipil,2020,Web Umum,"""Rizky Rendra Setiawan"" ""Teknik Sipil"" ""UMM""",identity_major,2024-07-05,BATCH-2020-W09
Q-0014383,ALM-2020-04-077,202004077,Teknik Sipil,2020,Google Scholar,"""Rizky Rendra Setiawan"" site:scholar.google.com",academic_profile,2026-11-17,BATCH-2020-W09
Q-0014384,ALM-2020-04-077,202004077,Teknik Sipil,2020,ORCID,"""Rizky Rendra Setiawan"" ORCID",research_profile,2025-04-18,BATCH-2020-W09
Q-0014385,ALM-2020-04-077,202004077,Teknik Sipil,2020,LinkedIn,"""Rizky Rendra Setiawan"" ""Analyst"" ""Malang""",career_context,2024-03-13,BATCH-2020-W09
Q-0014386,ALM-2020-04-078,202004078,Teknik Sipil,2020,Web Umum,"""Arif Siti Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-06-14,BATCH-2020-W34
Q-0014387,ALM-2020-04-078,202004078,Teknik Sipil,2020,Web Umum,"""Arif Siti Wibowo"" ""Teknik Sipil"" ""UMM""",identity_major,2025-08-27,BATCH-2020-W34
Q-0014388,ALM-2020-04-078,202004078,Teknik Sipil,2020,Google Scholar,"""Arif Siti Wibowo"" site:scholar.google.com",academic_profile,2025-03-08,BATCH-2020-W34
Q-0014389,ALM-2020-04-078,202004078,Teknik Sipil,2020,ORCID,"""Arif Siti Wibowo"" ORCID",research_profile,2024-07-11,BATCH-2020-W34
Q-0014390,ALM-2020-04-078,202004078,Teknik Sipil,2020,LinkedIn,"""Arif Siti Wibowo"" ""Analyst"" ""Malang""",career_context,2026-09-13,BATCH-2020-W34
Q-0014391,ALM-2020-04-079,202004079,Teknik Sipil,2020,Web Umum,"""Muhammad Reza Nugroho"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-08-27,BATCH-2020-W12
Q-0014392,ALM-2020-04-079,202004079,Teknik Sipil,2020,Web Umum,"""Muhammad Reza Nugroho"" ""Teknik Sipil"" ""UMM""",identity_major,2026-07-19,BATCH-2020-W12
Q-0014393,ALM-2020-04-079,202004079,Teknik Sipil,2020,Google Scholar,"""Muhammad Reza Nugroho"" site:scholar.google.com",academic_profile,2025-07-17,BATCH-2020-W12
Q-0014394,ALM-2020-04-079,202004079,Teknik Sipil,2020,ORCID,"""Muhammad Reza Nugroho"" ORCID",research_profile,2025-07-09,BATCH-2020-W12
Q-0014395,ALM-2020-04-079,202004079,Teknik Sipil,2020,LinkedIn,"""Muhammad Reza Nugroho"" ""Software Engineer"" ""Malang""",career_context,2025-04-15,BATCH-2020-W12
Q-0014396,ALM-2020-04-080,202004080,Teknik Sipil,2020,Web Umum,"""Bagas Siti Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-06-11,BATCH-2020-W36
Q-0014397,ALM-2020-04-080,202004080,Teknik Sipil,2020,Web Umum,"""Bagas Siti Kusuma"" ""Teknik Sipil"" ""UMM""",identity_major,2025-01-22,BATCH-2020-W36
Q-0014398,ALM-2020-04-080,202004080,Teknik Sipil,2020,Google Scholar,"""Bagas Siti Kusuma"" site:scholar.google.com",academic_profile,2024-11-22,BATCH-2020-W36
Q-0014399,ALM-2020-04-080,202004080,Teknik Sipil,2020,ORCID,"""Bagas Siti Kusuma"" ORCID",research_profile,2026-04-22,BATCH-2020-W36
Q-0014400,ALM-2020-04-080,202004080,Teknik Sipil,2020,LinkedIn,"""Bagas Siti Kusuma"" ""Consultant"" ""Malang""",career_context,2025-03-01,BATCH-2020-W36
Q-0014401,ALM-2020-04-081,202004081,Teknik Sipil,2020,Web Umum,"""Rizka Aisyah Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-03-04,BATCH-2020-W24
Q-0014402,ALM-2020-04-081,202004081,Teknik Sipil,2020,Web Umum,"""Rizka Aisyah Wibowo"" ""Teknik Sipil"" ""UMM""",identity_major,2026-06-02,BATCH-2020-W24
Q-0014403,ALM-2020-04-081,202004081,Teknik Sipil,2020,Google Scholar,"""Rizka Aisyah Wibowo"" site:scholar.google.com",academic_profile,2026-09-26,BATCH-2020-W24
Q-0014404,ALM-2020-04-081,202004081,Teknik Sipil,2020,ORCID,"""Rizka Aisyah Wibowo"" ORCID",research_profile,2026-01-04,BATCH-2020-W24
Q-0014405,ALM-2020-04-081,202004081,Teknik Sipil,2020,LinkedIn,"""Rizka Aisyah Wibowo"" ""Consultant"" ""Malang""",career_context,2026-02-09,BATCH-2020-W24
Q-0014406,ALM-2020-04-082,202004082,Teknik Sipil,2020,Web Umum,"""Rendra Fajar Ramadhan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-05-17,BATCH-2020-W37
Q-0014407,ALM-2020-04-082,202004082,Teknik Sipil,2020,Web Umum,"""Rendra Fajar Ramadhan"" ""Teknik Sipil"" ""UMM""",identity_major,2026-07-25,BATCH-2020-W37
Q-0014408,ALM-2020-04-082,202004082,Teknik Sipil,2020,Google Scholar,"""Rendra Fajar Ramadhan"" site:scholar.google.com",academic_profile,2026-02-14,BATCH-2020-W37
Q-0014409,ALM-2020-04-082,202004082,Teknik Sipil,2020,ORCID,"""Rendra Fajar Ramadhan"" ORCID",research_profile,2025-03-19,BATCH-2020-W37
Q-0014410,ALM-2020-04-082,202004082,Teknik Sipil,2020,LinkedIn,"""Rendra Fajar Ramadhan"" ""Software Engineer"" ""Malang""",career_context,2026-06-25,BATCH-2020-W37
Q-0014411,ALM-2020-04-083,202004083,Teknik Sipil,2020,Web Umum,"""Wahyu Arif Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-06-12,BATCH-2020-W46
Q-0014412,ALM-2020-04-083,202004083,Teknik Sipil,2020,Web Umum,"""Wahyu Arif Wibowo"" ""Teknik Sipil"" ""UMM""",identity_major,2026-04-01,BATCH-2020-W46
Q-0014413,ALM-2020-04-083,202004083,Teknik Sipil,2020,Google Scholar,"""Wahyu Arif Wibowo"" site:scholar.google.com",academic_profile,2026-07-22,BATCH-2020-W46
Q-0014414,ALM-2020-04-083,202004083,Teknik Sipil,2020,ORCID,"""Wahyu Arif Wibowo"" ORCID",research_profile,2026-01-21,BATCH-2020-W46
Q-0014415,ALM-2020-04-083,202004083,Teknik Sipil,2020,LinkedIn,"""Wahyu Arif Wibowo"" ""Analyst"" ""Malang""",career_context,2026-03-13,BATCH-2020-W46
Q-0014416,ALM-2020-04-084,202004084,Teknik Sipil,2020,Web Umum,"""Intan Syifa Hidayat"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-08-11,BATCH-2020-W44
Q-0014417,ALM-2020-04-084,202004084,Teknik Sipil,2020,Web Umum,"""Intan Syifa Hidayat"" ""Teknik Sipil"" ""UMM""",identity_major,2026-05-19,BATCH-2020-W44
Q-0014418,ALM-2020-04-084,202004084,Teknik Sipil,2020,Google Scholar,"""Intan Syifa Hidayat"" site:scholar.google.com",academic_profile,2026-07-28,BATCH-2020-W44
Q-0014419,ALM-2020-04-084,202004084,Teknik Sipil,2020,ORCID,"""Intan Syifa Hidayat"" ORCID",research_profile,2025-05-16,BATCH-2020-W44
Q-0014420,ALM-2020-04-084,202004084,Teknik Sipil,2020,LinkedIn,"""Intan Syifa Hidayat"" ""Consultant"" ""Malang""",career_context,2024-04-20,BATCH-2020-W44
Q-0014421,ALM-2020-04-085,202004085,Teknik Sipil,2020,Web Umum,"""Yusuf Syifa Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-08-11,BATCH-2020-W01
Q-0014422,ALM-2020-04-085,202004085,Teknik Sipil,2020,Web Umum,"""Yusuf Syifa Pratama"" ""Teknik Sipil"" ""UMM""",identity_major,2026-08-16,BATCH-2020-W01
Q-0014423,ALM-2020-04-085,202004085,Teknik Sipil,2020,Google Scholar,"""Yusuf Syifa Pratama"" site:scholar.google.com",academic_profile,2025-03-17,BATCH-2020-W01
Q-0014424,ALM-2020-04-085,202004085,Teknik Sipil,2020,ORCID,"""Yusuf Syifa Pratama"" ORCID",research_profile,2025-04-02,BATCH-2020-W01
Q-0014425,ALM-2020-04-085,202004085,Teknik Sipil,2020,LinkedIn,"""Yusuf Syifa Pratama"" ""Engineer"" ""Malang""",career_context,2026-07-03,BATCH-2020-W01
Q-0014426,ALM-2020-04-086,202004086,Teknik Sipil,2020,Web Umum,"""Ilham Nabila Ramadhan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-06-23,BATCH-2020-W30
