alumni_id,nim,nama_lengkap,nama_variasi,jenis_kelamin,tanggal_lahir,kota_asal,fakultas,prodi,angkatan,tahun_lulus,ipk,predikat,email,no_hp,kata_kunci_afiliasi,kata_kunci_konteks,target_role,instansi_terakhir,lokasi_terakhir,status_pelacakan,confidence_score,sumber_terakhir,tanggal_update
ALM-2018-01-001,201801001,Muhammad Hafiz Kusuma,Muhammad Hafiz Kusuma | M. Hafiz Kusuma | Muhammad H. | Hafiz Kusuma M.,L,2001-07-03,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,3.56,Cumlaude,muhammad.hafiz.kusuma1@alumni.umm.ac.id,089963334018,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,QA Engineer,PT Telkom Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2024-10-01
ALM-2019-04-144,201904144,Rafi Rendra Rahmawati,Rafi Rendra Rahmawati | R. Rendra Rahmawati | Rafi R. | Rendra Rahmawati R.,L,2002-02-23,Kediri,Fakultas Teknik,Teknik Sipil,2019,2023,3.7,Cumlaude,rafi.rendra.rahmawati144@alumni.umm.ac.id,086606302086,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Kediri,Project Engineer,PT PLN,Surabaya,Teridentifikasi dari sumber publik,0.87,ORCID,2025-03-13
ALM-2019-04-145,201904145,Rani Safira Pratama,Rani Safira Pratama | R. Safira Pratama | Rani S. | Safira Pratama R.,P,1999-02-26,Mojokerto,Fakultas Teknik,Teknik Sipil,2019,2023,3.02,Sangat Memuaskan,rani.safira.pratama145@alumni.umm.ac.id,081834702352,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Mojokerto,Site Engineer,PT BCA,Mojokerto,Teridentifikasi dari sumber publik,0.87,Belum Ada,2023-07-12
ALM-2019-04-146,201904146,Aulia Nisa Wijaya,Aulia Nisa Wijaya | A. Nisa Wijaya | Aulia N. | Nisa Wijaya A.,P,1999-07-13,Blitar,Fakultas Teknik,Teknik Sipil,2019,2023,3.36,Sangat Memuaskan,aulia.nisa.wijaya146@alumni.umm.ac.id,083666405738,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Blitar,Project Engineer,PT BCA,Blitar,Perlu Verifikasi Manual,0.71,Google Scholar,2025-09-26
ALM-2019-04-147,201904147,Naufal Dimas Utami,Naufal Dimas Utami | N. Dimas Utami | Naufal D. | Dimas Utami N.,L,2001-04-20,Blitar,Fakultas Teknik,Teknik Sipil,2019,2024,2.79,Memuaskan,naufal.dimas.utami147@alumni.umm.ac.id,087636187072,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Blitar,Project Engineer,PT Semen Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2024-12-03
ALM-2019-04-148,201904148,Reza Dewi Setiawan,Reza Dewi Setiawan | R. Dewi Setiawan | Reza D. | Dewi Setiawan R.,L,2007-07-23,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2023,3.37,Sangat Memuaskan,reza.dewi.setiawan148@alumni.umm.ac.id,085276196720,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Sidoarjo,Estimator,PT Astra International,Malang,Teridentifikasi dari sumber publik,0.78,Belum Ada,2025-12-08
ALM-2019-04-149,201904149,Syifa Bagas Permata,Syifa Bagas Permata | S. Bagas Permata | Syifa B. | Bagas Permata S.,P,2003-07-04,Blitar,Fakultas Teknik,Teknik Sipil,2019,2024,3.24,Sangat Memuaskan,syifa.bagas.permata149@alumni.umm.ac.id,083493791090,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Blitar,Quantity Surveyor,PT Bank Mandiri,Mojokerto,Teridentifikasi dari sumber publik,0.85,LinkedIn,2024-04-24
ALM-2019-04-150,201904150,Aisyah Yusuf Ananda,Aisyah Yusuf Ananda | A. Yusuf Ananda | Aisyah Y. | Yusuf Ananda A.,P,2008-01-31,Mojokerto,Fakultas Teknik,Teknik Sipil,2019,2023,3.42,Sangat Memuaskan,aisyah.yusuf.ananda150@alumni.umm.ac.id,086857384926,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Mojokerto,Project Engineer,Startup Nusantara,Batu,Belum Dilacak,0.0,Belum Ada,2025-09-08
ALM-2019-04-151,201904151,Andi Andi Nugroho,Andi Andi Nugroho | A. Andi Nugroho | Andi A. | Andi Nugroho A.,L,2003-06-17,Pasuruan,Fakultas Teknik,Teknik Sipil,2019,2023,3.24,Sangat Memuaskan,andi.andi.nugroho151@alumni.umm.ac.id,083798873593,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Pasuruan,Project Engineer,PT Unilever Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2024-09-15
ALM-2019-04-152,201904152,Aulia Arif Wijaya,Aulia Arif Wijaya | A. Arif Wijaya | Aulia A. | Arif Wijaya A.,P,2004-07-12,Blitar,Fakultas Teknik,Teknik Sipil,2019,2023,3.32,Sangat Memuaskan,aulia.arif.wijaya152@alumni.umm.ac.id,083185331278,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Blitar,Site Engineer,PT Astra International,Malang,Belum Dilacak,0.0,Belum Ada,2024-08-18
ALM-2019-04-153,201904153,Andi Nisa Wijaya,Andi Nisa Wijaya | A. Nisa Wijaya | Andi N. | Nisa Wijaya A.,L,2006-07-04,Gresik,Fakultas Teknik,Teknik Sipil,2019,2024,3.48,Sangat Memuaskan,andi.nisa.wijaya153@alumni.umm.ac.id,085709027191,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Gresik,Quantity Surveyor,PT Gudang Garam,Kediri,Belum Dilacak,0.0,Belum Ada,2024-07-19
ALM-2019-04-154,201904154,Bagas Rafi Saputra,Bagas Rafi Saputra | B. Rafi Saputra | Bagas R. | Rafi Saputra B.,L,2003-12-02,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2023,3.73,Cumlaude,bagas.rafi.saputra154@alumni.umm.ac.id,082779507642,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Sidoarjo,Site Engineer,PT Astra International,Jember,Teridentifikasi dari sumber publik,0.9,Google Scholar,2023-01-27
ALM-2019-04-155,201904155,Rizka Rizka Pratama,Rizka Rizka Pratama | R. Rizka Pratama | Rizka R. | Rizka Pratama R.,P,1999-09-22,Batu,Fakultas Teknik,Teknik Sipil,2019,2023,3.21,Sangat Memuaskan,rizka.rizka.pratama155@alumni.umm.ac.id,085658545928,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Batu,Site Engineer,PT Pertamina,Mojokerto,Perlu Verifikasi Manual,0.45,ORCID,2024-02-28
ALM-2019-04-156,201904156,Ahmad Rizka Nugroho,Ahmad Rizka Nugroho | A. Rizka Nugroho | Ahmad R. | Rizka Nugroho A.,L,2007-06-29,Jember,Fakultas Teknik,Teknik Sipil,2019,2023,3.09,Sangat Memuaskan,ahmad.rizka.nugroho156@alumni.umm.ac.id,087212391110,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Jember,Structural Engineer,PT Astra International,Jember,Belum Dilacak,0.0,Belum Ada,2025-11-18
ALM-2019-04-157,201904157,Putri Safira Kusuma,Putri Safira Kusuma | P. Safira Kusuma | Putri S. | Safira Kusuma P.,P,2008-01-03,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2024,3.3,Sangat Memuaskan,putri.safira.kusuma157@alumni.umm.ac.id,082749029303,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Sidoarjo,Quantity Surveyor,PT Bank Mandiri,Batu,Perlu Verifikasi Manual,0.67,Belum Ada,2024-12-08
ALM-2019-04-158,201904158,Fitri Laila Firmansyah,Fitri Laila Firmansyah | F. Laila Firmansyah | Fitri L. | Laila Firmansyah F.,P,1999-07-21,Jember,Fakultas Teknik,Teknik Sipil,2019,2023,3.68,Cumlaude,fitri.laila.firmansyah158@alumni.umm.ac.id,082253174843,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Jember,Quantity Surveyor,PT Gudang Garam,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-07-23
ALM-2019-04-159,201904159,Bagas Safira Sari,Bagas Safira Sari | B. Safira Sari | Bagas S. | Safira Sari B.,L,2003-09-02,Surabaya,Fakultas Teknik,Teknik Sipil,2019,2023,3.17,Sangat Memuaskan,bagas.safira.sari159@alumni.umm.ac.id,086766654105,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Surabaya,Quantity Surveyor,PT Pupuk Kaltim,Pasuruan,Perlu Verifikasi Manual,0.57,Google Scholar,2025-10-09
ALM-2019-04-160,201904160,Laila Adit Putra,Laila Adit Putra | L. Adit Putra | Laila A. | Adit Putra L.,P,1999-10-29,Mojokerto,Fakultas Teknik,Teknik Sipil,2019,2023,3.28,Sangat Memuaskan,laila.adit.putra160@alumni.umm.ac.id,084882530458,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Mojokerto,Project Engineer,PT Gudang Garam,Jember,Belum Dilacak,0.0,Belum Ada,2024-05-11
ALM-2019-04-161,201904161,Andi Putri Ramadhan,Andi Putri Ramadhan | A. Putri Ramadhan | Andi P. | Putri Ramadhan A.,L,2004-07-26,Malang,Fakultas Teknik,Teknik Sipil,2019,2023,2.89,Memuaskan,andi.putri.ramadhan161@alumni.umm.ac.id,083220653118,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Malang,Structural Engineer,PT Astra International,Batu,Belum Dilacak,0.0,Belum Ada,2024-02-24
ALM-2019-04-162,201904162,Bagas Dewi Putra,Bagas Dewi Putra | B. Dewi Putra | Bagas D. | Dewi Putra B.,L,2001-05-03,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2023,2.75,Memuaskan,bagas.dewi.putra162@alumni.umm.ac.id,085109914887,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Sidoarjo,Estimator,PT Bank Mandiri,Pasuruan,Belum Dilacak,0.0,Belum Ada,2023-07-20
ALM-2019-04-163,201904163,Galih Aisyah Maulana,Galih Aisyah Maulana | G. Aisyah Maulana | Galih A. | Aisyah Maulana G.,L,2002-07-30,Surabaya,Fakultas Teknik,Teknik Sipil,2019,2023,3.38,Sangat Memuaskan,galih.aisyah.maulana163@alumni.umm.ac.id,085211844236,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Surabaya,Quantity Surveyor,UMKM Digital Malang,Mojokerto,Belum Dilacak,0.0,Belum Ada,2025-02-08
ALM-2019-04-164,201904164,Rendra Rendra Saputra,Rendra Rendra Saputra | R. Rendra Saputra | Rendra R. | Rendra Saputra R.,L,2000-11-12,Pasuruan,Fakultas Teknik,Teknik Sipil,2019,2023,3.46,Sangat Memuaskan,rendra.rendra.saputra164@alumni.umm.ac.id,086074979878,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Pasuruan,Site Engineer,PT PLN,Jember,Belum Dilacak,0.0,Belum Ada,2024-06-16
ALM-2019-04-165,201904165,Laila Aisyah Nugroho,Laila Aisyah Nugroho | L. Aisyah Nugroho | Laila A. | Aisyah Nugroho L.,P,2006-02-12,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2023,3.92,Cumlaude,laila.aisyah.nugroho165@alumni.umm.ac.id,088156730400,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Sidoarjo,Site Engineer,PT Astra International,Jember,Belum Dilacak,0.0,Belum Ada,2024-08-07
ALM-2019-04-166,201904166,Nabila Fajar Firmansyah,Nabila Fajar Firmansyah | N. Fajar Firmansyah | Nabila F. | Fajar Firmansyah N.,P,2003-07-16,Malang,Fakultas Teknik,Teknik Sipil,2019,2023,3.65,Cumlaude,nabila.fajar.firmansyah166@alumni.umm.ac.id,089281160663,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Malang,Site Engineer,PT Semen Indonesia,Surabaya,Teridentifikasi dari sumber publik,0.81,LinkedIn,2024-07-13
ALM-2019-04-167,201904167,Andi Wahyu Wibowo,Andi Wahyu Wibowo | A. Wahyu Wibowo | Andi W. | Wahyu Wibowo A.,L,2006-10-12,Kediri,Fakultas Teknik,Teknik Sipil,2019,2024,3.47,Sangat Memuaskan,andi.wahyu.wibowo167@alumni.umm.ac.id,089982507130,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Kediri,Site Engineer,PT BCA,Gresik,Belum Dilacak,0.0,Belum Ada,2025-10-15
ALM-2019-04-168,201904168,Annisa Siti Sari,Annisa Siti Sari | A. Siti Sari | Annisa S. | Siti Sari A.,P,2001-12-12,Jember,Fakultas Teknik,Teknik Sipil,2019,2023,3.21,Sangat Memuaskan,annisa.siti.sari168@alumni.umm.ac.id,086113321176,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Jember,Project Engineer,PT Semen Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2025-09-06
ALM-2019-04-169,201904169,Melati Fitri Putra,Melati Fitri Putra | M. Fitri Putra | Melati F. | Fitri Putra M.,P,2005-08-07,Jember,Fakultas Teknik,Teknik Sipil,2019,2024,3.62,Cumlaude,melati.fitri.putra169@alumni.umm.ac.id,083387891264,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Jember,Estimator,PT PLN,Blitar,Teridentifikasi dari sumber publik,0.81,Google Scholar,2025-09-15
ALM-2019-04-170,201904170,Safira Reza Setiawan,Safira Reza Setiawan | S. Reza Setiawan | Safira R. | Reza Setiawan S.,P,2007-12-29,Jember,Fakultas Teknik,Teknik Sipil,2019,2023,3.84,Cumlaude,safira.reza.setiawan170@alumni.umm.ac.id,084778863280,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Jember,Quantity Surveyor,PT Gudang Garam,Malang,Perlu Verifikasi Manual,0.5,Belum Ada,2025-04-01
ALM-2019-04-171,201904171,Nadya Naufal Permata,Nadya Naufal Permata | N. Naufal Permata | Nadya N. | Naufal Permata N.,P,2006-09-12,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2023,3.7,Cumlaude,nadya.naufal.permata171@alumni.umm.ac.id,086684569707,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Sidoarjo,Quantity Surveyor,PT Gudang Garam,Batu,Belum Dilacak,0.0,Belum Ada,2024-03-11
ALM-2019-04-172,201904172,Zahra Rizka Ananda,Zahra Rizka Ananda | Z. Rizka Ananda | Zahra R. | Rizka Ananda Z.,P,2000-06-21,Gresik,Fakultas Teknik,Teknik Sipil,2019,2023,3.21,Sangat Memuaskan,zahra.rizka.ananda172@alumni.umm.ac.id,087094977311,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Gresik,Quantity Surveyor,PT Unilever Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2025-11-12
ALM-2019-04-173,201904173,Ahmad Wahyu Rahmawati,Ahmad Wahyu Rahmawati | A. Wahyu Rahmawati | Ahmad W. | Wahyu Rahmawati A.,L,2001-08-25,Jember,Fakultas Teknik,Teknik Sipil,2019,2024,3.3,Sangat Memuaskan,ahmad.wahyu.rahmawati173@alumni.umm.ac.id,089394060469,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Jember,Quantity Surveyor,PT Gudang Garam,Kediri,Perlu Verifikasi Manual,0.66,Belum Ada,2024-12-05
ALM-2019-04-174,201904174,Ilham Syifa Ramadhan,Ilham Syifa Ramadhan | I. Syifa Ramadhan | Ilham S. | Syifa Ramadhan I.,L,2004-05-17,Gresik,Fakultas Teknik,Teknik Sipil,2019,2024,2.85,Memuaskan,ilham.syifa.ramadhan174@alumni.umm.ac.id,087106052587,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Gresik,Estimator,PT Astra International,Pasuruan,Belum Dilacak,0.0,Belum Ada,2024-01-27
ALM-2019-04-175,201904175,Safira Galih Pratama,Safira Galih Pratama | S. Galih Pratama | Safira G. | Galih Pratama S.,P,2000-10-30,Mojokerto,Fakultas Teknik,Teknik Sipil,2019,2023,3.83,Cumlaude,safira.galih.pratama175@alumni.umm.ac.id,083269125568,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Mojokerto,Quantity Surveyor,PT Gudang Garam,Pasuruan,Belum Dilacak,0.0,Belum Ada,2023-04-22
ALM-2019-04-176,201904176,Zahra Amelia Santoso,Zahra Amelia Santoso | Z. Amelia Santoso | Zahra A. | Amelia Santoso Z.,P,2007-08-06,Mojokerto,Fakultas Teknik,Teknik Sipil,2019,2024,3.76,Cumlaude,zahra.amelia.santoso176@alumni.umm.ac.id,087799464704,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Mojokerto,Structural Engineer,PT Telkom Indonesia,Mojokerto,Teridentifikasi dari sumber publik,0.87,Google Scholar,2026-02-10
ALM-2019-04-177,201904177,Hafiz Farhan Maulana,Hafiz Farhan Maulana | H. Farhan Maulana | Hafiz F. | Farhan Maulana H.,L,2005-07-20,Malang,Fakultas Teknik,Teknik Sipil,2019,2023,3.48,Sangat Memuaskan,hafiz.farhan.maulana177@alumni.umm.ac.id,088245604266,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Malang,Estimator,PT BCA,Pasuruan,Belum Dilacak,0.0,Belum Ada,2023-08-05
ALM-2019-04-178,201904178,Nadya Hafiz Maulana,Nadya Hafiz Maulana | N. Hafiz Maulana | Nadya H. | Hafiz Maulana N.,P,2007-02-23,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2024,3.42,Sangat Memuaskan,nadya.hafiz.maulana178@alumni.umm.ac.id,081273777430,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Sidoarjo,Structural Engineer,PT Astra International,Blitar,Belum Dilacak,0.0,Belum Ada,2024-09-16
ALM-2019-04-179,201904179,Siti Nadya Maulana,Siti Nadya Maulana | S. Nadya Maulana | Siti N. | Nadya Maulana S.,P,2000-01-06,Batu,Fakultas Teknik,Teknik Sipil,2019,2023,3.48,Sangat Memuaskan,siti.nadya.maulana179@alumni.umm.ac.id,089296067057,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Batu,Quantity Surveyor,PT Telkom Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2025-01-08
ALM-2019-04-180,201904180,Nisa Nisa Kurniawan,Nisa Nisa Kurniawan | N. Nisa Kurniawan | Nisa N. | Nisa Kurniawan N.,P,2005-10-31,Surabaya,Fakultas Teknik,Teknik Sipil,2019,2023,3.42,Sangat Memuaskan,nisa.nisa.kurniawan180@alumni.umm.ac.id,088072646787,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Surabaya,Structural Engineer,PT Pupuk Kaltim,Pasuruan,Belum Dilacak,0.0,Belum Ada,2024-06-01
ALM-2019-04-181,201904181,Reza Laila Kurniawan,Reza Laila Kurniawan | R. Laila Kurniawan | Reza L. | Laila Kurniawan R.,L,2001-06-01,Batu,Fakultas Teknik,Teknik Sipil,2019,2023,3.93,Cumlaude,reza.laila.kurniawan181@alumni.umm.ac.id,089369092203,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Batu,Structural Engineer,PT Pupuk Kaltim,Blitar,Teridentifikasi dari sumber publik,0.93,Google Scholar,2023-08-25
ALM-2019-04-182,201904182,Putri Nisa Ramadhan,Putri Nisa Ramadhan | P. Nisa Ramadhan | Putri N. | Nisa Ramadhan P.,P,2001-01-12,Jember,Fakultas Teknik,Teknik Sipil,2019,2024,3.63,Cumlaude,putri.nisa.ramadhan182@alumni.umm.ac.id,082765928503,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Jember,Quantity Surveyor,PT Bank Mandiri,Gresik,Teridentifikasi dari sumber publik,0.85,Website Perusahaan,2024-04-01
ALM-2019-04-183,201904183,Dimas Dinda Setiawan,Dimas Dinda Setiawan | D. Dinda Setiawan | Dimas D. | Dinda Setiawan D.,L,2002-05-26,Batu,Fakultas Teknik,Teknik Sipil,2019,2024,3.11,Sangat Memuaskan,dimas.dinda.setiawan183@alumni.umm.ac.id,087915076703,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Batu,Quantity Surveyor,PT Semen Indonesia,Kediri,Perlu Verifikasi Manual,0.54,ResearchGate,2025-01-25
ALM-2019-04-184,201904184,Rani Intan Wibowo,Rani Intan Wibowo | R. Intan Wibowo | Rani I. | Intan Wibowo R.,P,2002-01-06,Gresik,Fakultas Teknik,Teknik Sipil,2019,2023,3.91,Cumlaude,rani.intan.wibowo184@alumni.umm.ac.id,088086006425,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Gresik,Estimator,PT PLN,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2024-03-02
ALM-2019-04-185,201904185,Rizky Rafi Wijaya,Rizky Rafi Wijaya | R. Rafi Wijaya | Rizky R. | Rafi Wijaya R.,L,2005-11-27,Gresik,Fakultas Teknik,Teknik Sipil,2019,2023,3.85,Cumlaude,rizky.rafi.wijaya185@alumni.umm.ac.id,085375623915,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Gresik,Project Engineer,PT Semen Indonesia,Kediri,Belum Dilacak,0.0,Belum Ada,2024-07-17
ALM-2019-04-186,201904186,Melati Dinda Kurniawan,Melati Dinda Kurniawan | M. Dinda Kurniawan | Melati D. | Dinda Kurniawan M.,P,1999-06-11,Malang,Fakultas Teknik,Teknik Sipil,2019,2023,3.47,Sangat Memuaskan,melati.dinda.kurniawan186@alumni.umm.ac.id,084764773153,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Malang,Project Engineer,PT PLN,Kediri,Belum Dilacak,0.0,Belum Ada,2023-05-04
ALM-2019-04-187,201904187,Annisa Aulia Wijaya,Annisa Aulia Wijaya | A. Aulia Wijaya | Annisa A. | Aulia Wijaya A.,P,2006-09-25,Blitar,Fakultas Teknik,Teknik Sipil,2019,2023,3.3,Sangat Memuaskan,annisa.aulia.wijaya187@alumni.umm.ac.id,087516623269,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Blitar,Site Engineer,Startup Nusantara,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2025-12-28
ALM-2019-04-188,201904188,Bagas Adit Kusuma,Bagas Adit Kusuma | B. Adit Kusuma | Bagas A. | Adit Kusuma B.,L,2008-04-18,Kediri,Fakultas Teknik,Teknik Sipil,2019,2024,3.88,Cumlaude,bagas.adit.kusuma188@alumni.umm.ac.id,087938743236,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Kediri,Project Engineer,PT Telkom Indonesia,Surabaya,Belum Dilacak,0.0,Belum Ada,2025-08-13
ALM-2019-04-189,201904189,Putri Dinda Hidayat,Putri Dinda Hidayat | P. Dinda Hidayat | Putri D. | Dinda Hidayat P.,P,2008-11-30,Batu,Fakultas Teknik,Teknik Sipil,2019,2023,2.81,Memuaskan,putri.dinda.hidayat189@alumni.umm.ac.id,087074879182,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Batu,Site Engineer,PT Telkom Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2023-11-21
ALM-2019-04-190,201904190,Rani Rafi Putra,Rani Rafi Putra | R. Rafi Putra | Rani R. | Rafi Putra R.,P,2003-02-18,Sidoarjo,Fakultas Teknik,Teknik Sipil,2019,2023,3.06,Sangat Memuaskan,rani.rafi.putra190@alumni.umm.ac.id,089586344222,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Sidoarjo,Estimator,UMKM Digital Malang,Kediri,Belum Dilacak,0.0,Belum Ada,2023-03-27
ALM-2019-04-191,201904191,Bagas Annisa Santoso,Bagas Annisa Santoso | B. Annisa Santoso | Bagas A. | Annisa Santoso B.,L,2007-04-09,Jember,Fakultas Teknik,Teknik Sipil,2019,2024,3.56,Cumlaude,bagas.annisa.santoso191@alumni.umm.ac.id,087165825974,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2024 | Jember,Estimator,Startup Nusantara,Malang,Belum Dilacak,0.0,Belum Ada,2026-10-06
ALM-2019-04-192,201904192,Arif Naufal Maulana,Arif Naufal Maulana | A. Naufal Maulana | Arif N. | Naufal Maulana A.,L,2001-05-18,Kediri,Fakultas Teknik,Teknik Sipil,2019,2023,3.74,Cumlaude,arif.naufal.maulana192@alumni.umm.ac.id,088810372751,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Kediri,Project Engineer,PT Unilever Indonesia,Jember,Perlu Verifikasi Manual,0.66,ResearchGate,2025-09-03
ALM-2019-04-193,201904193,Galih Wahyu Utami,Galih Wahyu Utami | G. Wahyu Utami | Galih W. | Wahyu Utami G.,L,2007-12-01,Kediri,Fakultas Teknik,Teknik Sipil,2019,2023,3.04,Sangat Memuaskan,galih.wahyu.utami193@alumni.umm.ac.id,088579320285,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Kediri,Site Engineer,PT Pupuk Kaltim,Blitar,Teridentifikasi dari sumber publik,0.87,Belum Ada,2024-01-12
ALM-2019-04-194,201904194,Ilham Fajar Sari,Ilham Fajar Sari | I. Fajar Sari | Ilham F. | Fajar Sari I.,L,2006-07-13,Kediri,Fakultas Teknik,Teknik Sipil,2019,2023,3.25,Sangat Memuaskan,ilham.fajar.sari194@alumni.umm.ac.id,082508913731,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Kediri,Project Engineer,PT Telkom Indonesia,Jember,Teridentifikasi dari sumber publik,0.9,Belum Ada,2024-02-04
ALM-2019-04-195,201904195,Syifa Nadya Nugroho,Syifa Nadya Nugroho | S. Nadya Nugroho | Syifa N. | Nadya Nugroho S.,P,2006-03-03,Pasuruan,Fakultas Teknik,Teknik Sipil,2019,2023,3.14,Sangat Memuaskan,syifa.nadya.nugroho195@alumni.umm.ac.id,084395917348,Universitas Muhammadiyah Malang | UMM,Teknik Sipil | Angkatan 2019 | Lulus 2023 | Pasuruan,Project Engineer,PT PLN,Kediri,Belum Dilacak,0.0,Belum Ada,2024-04-25
